customer_id,segment,geography,income,credit_score,loan_type,loan_amount,tenure,acquisition_channel,days_past_due,default_flag
2992,Near Prime,Urban,153476,764,Personal Loan,28851,24,Direct,8,0
2993,Subprime,Semi-Urban,20892,742,Personal Loan,686818,6,Direct,6,0
2994,Prime,Urban,109446,820,BNPL,346534,24,Partner,3,0
2995,Near Prime,Rural,143474,816,Personal Loan,245341,12,Partner,6,0
2996,Near Prime,Semi-Urban,101752,744,BNPL,108327,36,Direct,7,0
2997,Prime,Semi-Urban,39126,560,BNPL,117718,24,App,21,1
2998,Near Prime,Rural,186210,549,Personal Loan,86423,48,Partner,17,0
2999,Subprime,Semi-Urban,71472,633,Personal Loan,694020,12,Partner,11,0
3000,Near Prime,Urban,15011,831,BNPL,175094,6,Direct,5,0
3001,Near Prime,Semi-Urban,144336,714,SME Working Capital,301552,12,Direct,6,0
3002,Near Prime,Rural,170203,777,Personal Loan,161448,24,Partner,6,0
3003,Subprime,Rural,88410,811,SME Working Capital,341300,48,Direct,4,0
3004,Prime,Rural,52221,763,SME Working Capital,169105,24,Direct,4,0
3005,Near Prime,Semi-Urban,168698,693,BNPL,389244,6,App,5,0
3006,Prime,Semi-Urban,128865,577,SME Working Capital,416450,6,Direct,15,0
3007,Prime,Semi-Urban,197624,698,Personal Loan,353288,48,App,6,0
3008,Subprime,Semi-Urban,48237,725,BNPL,557798,12,Direct,3,0
3009,Subprime,Rural,56906,820,Personal Loan,433011,24,Partner,5,0
3010,Prime,Urban,47871,804,SME Working Capital,86369,36,Direct,4,0
3011,Near Prime,Rural,100057,719,BNPL,257472,6,App,6,0
3012,Near Prime,Semi-Urban,25872,534,BNPL,472235,6,Direct,25,1
3013,Near Prime,Urban,72310,730,Personal Loan,152310,36,App,6,0
3014,Prime,Rural,117912,685,SME Working Capital,262052,6,Direct,4,0
3015,Prime,Semi-Urban,125235,722,Personal Loan,218354,6,Partner,5,0
3016,Prime,Urban,151001,565,SME Working Capital,168854,24,Partner,19,0
3017,Near Prime,Rural,47445,723,Personal Loan,300917,6,Direct,8,0
3018,Prime,Semi-Urban,71720,697,BNPL,335289,36,App,3,0
3019,Subprime,Rural,38498,769,Personal Loan,401667,12,Direct,3,0
3020,Prime,Urban,154606,695,BNPL,419863,6,Partner,3,0
3021,Near Prime,Semi-Urban,116003,696,BNPL,82410,24,Partner,7,0
3022,Near Prime,Semi-Urban,194606,762,BNPL,158118,36,Direct,4,0
3023,Prime,Urban,149518,527,BNPL,218908,36,App,22,1
3024,Subprime,Rural,180901,805,BNPL,698946,12,Direct,5,0
3025,Subprime,Rural,172049,510,SME Working Capital,642038,24,App,21,1
3026,Near Prime,Urban,123899,846,Personal Loan,680508,36,Partner,5,0
3027,Prime,Urban,164694,659,Personal Loan,58998,36,Direct,6,0
3028,Near Prime,Urban,159754,797,SME Working Capital,253028,48,Partner,8,0
3029,Near Prime,Rural,127097,814,BNPL,696775,48,Partner,3,0
3030,Prime,Semi-Urban,180235,635,Personal Loan,71937,6,Partner,10,0
3031,Near Prime,Rural,182199,653,SME Working Capital,414790,36,App,9,0
3032,Subprime,Rural,74280,592,Personal Loan,612332,6,Direct,11,0
3033,Subprime,Rural,28518,639,SME Working Capital,223705,12,Direct,6,0
3034,Near Prime,Semi-Urban,66842,534,BNPL,396684,36,Partner,21,1
3035,Prime,Rural,101817,843,SME Working Capital,417735,6,Direct,6,0
3036,Prime,Urban,190747,806,Personal Loan,675876,48,Partner,5,0
3037,Subprime,Semi-Urban,103063,755,Personal Loan,638283,48,App,4,0
3038,Prime,Rural,88100,582,Personal Loan,31368,24,Direct,14,0
3039,Near Prime,Rural,87370,692,SME Working Capital,17004,12,Partner,4,0
3040,Near Prime,Urban,161969,668,BNPL,672024,24,App,9,0
3041,Near Prime,Semi-Urban,126228,680,SME Working Capital,558777,24,Direct,8,0
3042,Near Prime,Semi-Urban,142962,630,SME Working Capital,431876,24,App,11,0
3043,Prime,Semi-Urban,58040,746,Personal Loan,136700,36,Partner,4,0
3044,Near Prime,Semi-Urban,153497,514,SME Working Capital,279868,6,Partner,25,1
3045,Prime,Semi-Urban,192455,633,Personal Loan,521768,6,App,10,0
3046,Subprime,Urban,60567,500,SME Working Capital,8352,12,App,27,1
3047,Prime,Urban,28929,784,BNPL,87404,48,Partner,2,0
3048,Prime,Urban,73694,784,SME Working Capital,594847,36,Partner,4,0
3049,Prime,Rural,88607,712,SME Working Capital,618164,48,App,2,0
3050,Near Prime,Semi-Urban,42743,532,SME Working Capital,342615,24,Direct,20,0
3051,Prime,Urban,130073,727,SME Working Capital,610775,36,App,0,0
3052,Subprime,Urban,69649,584,SME Working Capital,393380,6,App,13,0
3053,Near Prime,Urban,75693,598,BNPL,76472,48,Direct,17,0
3054,Prime,Urban,187634,819,SME Working Capital,602965,6,App,8,0
3055,Near Prime,Urban,19314,584,SME Working Capital,406718,48,Partner,17,0
3056,Subprime,Urban,146563,728,BNPL,139451,6,Partner,8,0
3057,Near Prime,Semi-Urban,88800,789,Personal Loan,358556,24,Partner,4,0
3058,Near Prime,Rural,198718,578,SME Working Capital,58348,6,App,17,0
3059,Near Prime,Rural,67537,592,Personal Loan,458725,6,Partner,21,1
3060,Near Prime,Semi-Urban,197783,795,Personal Loan,202015,6,App,5,0
3061,Near Prime,Semi-Urban,179517,693,Personal Loan,514838,36,Partner,6,0
3062,Prime,Urban,21515,679,Personal Loan,667096,24,Partner,5,0
3063,Prime,Semi-Urban,39149,566,BNPL,389737,48,Partner,18,0
3064,Prime,Rural,153481,694,SME Working Capital,481054,6,App,3,0
3065,Near Prime,Rural,135502,615,Personal Loan,294433,12,Direct,14,0
3066,Subprime,Semi-Urban,25629,656,SME Working Capital,312937,6,App,7,0
3067,Prime,Rural,165528,581,BNPL,669850,24,App,18,0
3068,Subprime,Rural,172871,599,BNPL,528545,48,Direct,17,0
3069,Prime,Rural,198964,610,Personal Loan,216510,12,App,12,0
3070,Prime,Rural,17723,589,SME Working Capital,531560,36,Partner,15,0
3071,Near Prime,Rural,134427,661,SME Working Capital,608252,6,Partner,10,0
3072,Subprime,Semi-Urban,103656,695,SME Working Capital,490188,6,Direct,6,0
3073,Subprime,Urban,67435,682,SME Working Capital,160747,6,Direct,7,0
3074,Prime,Semi-Urban,27768,817,BNPL,146352,48,App,6,0
3075,Prime,Rural,156057,770,SME Working Capital,463854,48,Direct,7,0
3076,Near Prime,Urban,48567,575,SME Working Capital,600524,36,Direct,17,0
3077,Prime,Semi-Urban,16738,781,Personal Loan,607963,24,App,7,0
3078,Subprime,Rural,109608,841,BNPL,290160,36,Direct,5,0
3079,Near Prime,Semi-Urban,90859,621,Personal Loan,109779,36,App,15,0
3080,Prime,Urban,122577,781,SME Working Capital,445512,36,App,4,0
3081,Near Prime,Rural,147054,735,SME Working Capital,367180,24,Partner,4,0
3082,Near Prime,Semi-Urban,147344,690,SME Working Capital,249651,12,App,5,0
3083,Subprime,Semi-Urban,38474,763,SME Working Capital,127769,36,Partner,3,0
3084,Subprime,Urban,68264,616,BNPL,510824,48,App,14,0
3085,Near Prime,Urban,54257,806,Personal Loan,674573,24,Direct,5,0
3086,Near Prime,Urban,16779,839,Personal Loan,31930,6,Partner,7,0
3087,Subprime,Semi-Urban,15153,660,Personal Loan,662611,48,Partner,10,0
3088,Near Prime,Semi-Urban,50658,767,BNPL,469270,12,Partner,6,0
3089,Near Prime,Urban,83388,573,SME Working Capital,600765,36,Direct,15,0
3090,Near Prime,Semi-Urban,195184,792,SME Working Capital,358904,48,Direct,7,0
3091,Prime,Urban,37509,811,BNPL,113401,6,Partner,8,0
3092,Prime,Semi-Urban,37136,775,BNPL,663273,12,Direct,3,0
3093,Prime,Semi-Urban,17446,819,BNPL,376234,6,Partner,2,0
3094,Prime,Semi-Urban,149328,573,Personal Loan,279986,12,Partner,21,1
3095,Prime,Urban,132721,780,Personal Loan,618981,12,App,2,0
3096,Near Prime,Rural,55987,527,SME Working Capital,79186,12,Partner,21,1
3097,Near Prime,Rural,92477,526,Personal Loan,87999,6,Partner,21,1
3098,Near Prime,Semi-Urban,114285,763,SME Working Capital,577922,6,Direct,3,0
3099,Near Prime,Semi-Urban,119921,734,Personal Loan,282321,36,App,2,0
3100,Near Prime,Semi-Urban,129750,505,Personal Loan,659769,36,App,21,1
3101,Near Prime,Semi-Urban,18191,703,BNPL,415009,36,App,8,0
3102,Near Prime,Urban,93874,829,Personal Loan,318374,24,Partner,7,0
3103,Near Prime,Urban,176605,707,Personal Loan,99227,6,Direct,3,0
3104,Subprime,Semi-Urban,66509,536,BNPL,614279,36,Partner,22,1
3105,Prime,Urban,149733,634,SME Working Capital,368512,12,App,12,0
3106,Subprime,Semi-Urban,103288,661,SME Working Capital,292587,12,Direct,9,0
3107,Prime,Urban,177631,589,BNPL,370945,24,App,13,0
3108,Prime,Semi-Urban,18326,588,Personal Loan,238555,24,Partner,14,0
3109,Near Prime,Urban,196021,699,Personal Loan,9661,24,Partner,5,0
3110,Prime,Rural,32825,506,BNPL,568977,24,App,21,1
3111,Subprime,Urban,44893,718,SME Working Capital,194017,48,Direct,5,0
3112,Prime,Semi-Urban,87534,612,SME Working Capital,143787,48,Direct,8,0
3113,Prime,Urban,158639,762,Personal Loan,394722,36,App,1,0
3114,Subprime,Semi-Urban,164837,834,BNPL,633106,24,Direct,4,0
3115,Near Prime,Rural,148713,559,SME Working Capital,98234,12,App,18,0
3116,Prime,Urban,143033,526,Personal Loan,576297,24,Partner,26,1
3117,Subprime,Semi-Urban,48889,804,BNPL,46072,6,Partner,4,0
3118,Prime,Rural,101674,834,Personal Loan,504907,48,App,6,0
3119,Near Prime,Rural,123059,746,SME Working Capital,551424,24,Partner,4,0
3120,Subprime,Semi-Urban,45528,660,BNPL,457223,36,Direct,9,0
3121,Subprime,Rural,49957,535,BNPL,289455,36,Partner,26,1
3122,Near Prime,Semi-Urban,179980,592,BNPL,89566,6,App,14,0
3123,Subprime,Semi-Urban,164827,805,BNPL,158046,24,App,6,0
3124,Near Prime,Urban,165268,621,Personal Loan,346581,24,Direct,13,0
3125,Prime,Rural,44304,613,BNPL,686867,24,Partner,15,0
3126,Subprime,Rural,175309,695,SME Working Capital,582004,6,Direct,7,0
3127,Near Prime,Urban,35214,718,Personal Loan,367464,6,Direct,9,0
3128,Prime,Urban,69018,838,SME Working Capital,11149,24,Partner,4,0
3129,Near Prime,Urban,106178,531,Personal Loan,483886,48,Partner,19,0
3130,Prime,Urban,37467,693,BNPL,279994,12,Partner,1,0
3131,Near Prime,Semi-Urban,63170,613,SME Working Capital,309580,24,Partner,15,0
3132,Near Prime,Semi-Urban,70880,621,BNPL,308060,12,Partner,10,0
3133,Prime,Urban,186641,766,BNPL,141069,12,Partner,8,0
3134,Near Prime,Urban,15425,630,SME Working Capital,400576,24,Direct,15,0
3135,Prime,Semi-Urban,188239,703,SME Working Capital,295086,36,Direct,2,0
3136,Subprime,Semi-Urban,141062,504,SME Working Capital,338021,12,Direct,23,1
3137,Prime,Rural,23097,724,Personal Loan,538068,6,Direct,5,0
3138,Near Prime,Urban,98167,591,Personal Loan,89877,6,Partner,17,0
3139,Near Prime,Rural,150431,648,Personal Loan,50147,36,Direct,11,0
3140,Near Prime,Urban,63938,710,Personal Loan,54450,36,Direct,4,0
3141,Prime,Semi-Urban,141493,597,SME Working Capital,518181,24,App,13,0
3142,Prime,Rural,174038,669,SME Working Capital,425104,6,Partner,13,0
3143,Prime,Rural,28432,681,SME Working Capital,114994,24,Partner,4,0
3144,Prime,Semi-Urban,175575,706,BNPL,481081,6,Partner,4,0
3145,Subprime,Rural,30178,534,BNPL,637786,36,Partner,23,1
3146,Prime,Semi-Urban,89605,800,SME Working Capital,68171,48,Partner,0,0
3147,Near Prime,Urban,132613,695,BNPL,533913,48,App,6,0
3148,Prime,Rural,89491,840,SME Working Capital,638741,6,Partner,6,0
3149,Prime,Urban,144832,776,Personal Loan,127397,24,Direct,2,0
3150,Near Prime,Rural,171665,789,SME Working Capital,334930,12,Partner,3,0
3151,Subprime,Semi-Urban,122318,836,SME Working Capital,276476,6,Partner,2,0
3152,Near Prime,Semi-Urban,16409,599,Personal Loan,589791,12,Partner,16,0
3153,Prime,Rural,197930,522,BNPL,307456,6,App,20,0
3154,Near Prime,Semi-Urban,176185,665,BNPL,666218,12,App,6,0
3155,Prime,Semi-Urban,163551,654,SME Working Capital,258436,6,App,7,0
3156,Prime,Rural,128634,742,Personal Loan,549763,24,App,10,0
3157,Prime,Urban,67995,523,Personal Loan,235293,12,Partner,24,1
3158,Subprime,Urban,78950,778,SME Working Capital,431947,36,Direct,8,0
3159,Prime,Urban,128059,646,BNPL,69941,6,Partner,10,0
3160,Prime,Urban,141751,604,Personal Loan,401928,6,App,13,0
3161,Near Prime,Semi-Urban,18215,655,Personal Loan,305628,36,Direct,8,0
3162,Prime,Urban,113689,780,SME Working Capital,329265,24,Direct,5,0
3163,Prime,Semi-Urban,165813,686,BNPL,69312,36,Partner,7,0
3164,Prime,Urban,31736,689,Personal Loan,281746,36,App,7,0
3165,Subprime,Semi-Urban,27330,778,SME Working Capital,267720,24,Partner,4,0
3166,Subprime,Rural,65815,611,BNPL,271635,12,Direct,11,0
3167,Subprime,Rural,77461,566,Personal Loan,567417,12,Partner,23,1
3168,Prime,Urban,192672,825,Personal Loan,361075,36,Partner,8,0
3169,Subprime,Semi-Urban,147951,529,SME Working Capital,12473,24,Direct,20,0
3170,Prime,Rural,109071,676,BNPL,529998,6,Direct,5,0
3171,Near Prime,Rural,183902,769,BNPL,43437,24,Direct,4,0
3172,Near Prime,Urban,46555,686,BNPL,517939,12,Partner,4,0
3173,Near Prime,Rural,158224,847,SME Working Capital,32750,48,Partner,4,0
3174,Subprime,Semi-Urban,132546,849,BNPL,224692,12,Direct,6,0
3175,Near Prime,Semi-Urban,29568,515,Personal Loan,495862,48,Partner,24,1
3176,Near Prime,Semi-Urban,51629,542,Personal Loan,87614,6,App,23,1
3177,Near Prime,Rural,31440,751,Personal Loan,577293,12,Direct,5,0
3178,Near Prime,Semi-Urban,97773,759,BNPL,332233,48,Direct,3,0
3179,Prime,Rural,120097,650,SME Working Capital,603420,6,Partner,9,0
3180,Prime,Semi-Urban,80607,566,SME Working Capital,10319,48,Direct,22,1
3181,Prime,Rural,185054,554,Personal Loan,386915,6,Partner,17,0
3182,Subprime,Rural,162208,523,SME Working Capital,42160,24,App,19,0
3183,Subprime,Rural,120219,534,BNPL,419391,36,Partner,21,1
3184,Prime,Semi-Urban,197661,681,SME Working Capital,218143,48,App,3,0
3185,Subprime,Urban,53134,684,BNPL,248715,48,Direct,9,0
3186,Prime,Rural,134914,687,SME Working Capital,231164,6,App,8,0
3187,Prime,Urban,66589,595,SME Working Capital,511808,36,Partner,13,0
3188,Prime,Rural,101859,573,BNPL,278014,12,App,22,1
3189,Near Prime,Rural,72175,642,BNPL,532139,48,Direct,8,0
3190,Subprime,Urban,132838,510,BNPL,391544,24,Direct,22,1
3191,Near Prime,Rural,23232,525,SME Working Capital,610272,48,Direct,19,0
3192,Prime,Semi-Urban,178312,776,BNPL,633960,36,Partner,5,0
3193,Prime,Semi-Urban,177425,846,BNPL,401813,48,App,6,0
3194,Near Prime,Semi-Urban,195415,629,Personal Loan,296908,6,Direct,13,0
3195,Prime,Urban,156216,695,BNPL,548061,12,Direct,5,0
3196,Subprime,Rural,98493,523,BNPL,127809,6,Partner,24,1
3197,Near Prime,Urban,106060,535,Personal Loan,63450,36,Partner,21,1
3198,Near Prime,Urban,163932,670,SME Working Capital,201738,24,Direct,11,0
3199,Near Prime,Semi-Urban,22273,623,SME Working Capital,89264,48,Partner,9,0
3200,Near Prime,Urban,170479,681,Personal Loan,635430,6,App,8,0
3201,Prime,Semi-Urban,35314,820,BNPL,328467,24,App,1,0
3202,Subprime,Urban,116549,541,SME Working Capital,122397,48,Partner,18,0
3203,Near Prime,Rural,95960,522,Personal Loan,22091,24,App,23,1
3204,Near Prime,Rural,82901,740,SME Working Capital,496478,12,Partner,3,0
3205,Prime,Urban,139473,606,BNPL,500125,48,Direct,15,0
3206,Prime,Semi-Urban,172054,750,SME Working Capital,124426,6,App,4,0
3207,Near Prime,Rural,130753,562,Personal Loan,68332,6,App,23,1
3208,Subprime,Urban,27775,680,BNPL,378585,24,Direct,6,0
3209,Prime,Semi-Urban,135682,756,SME Working Capital,77879,6,Partner,5,0
3210,Near Prime,Semi-Urban,106510,544,Personal Loan,639353,36,Direct,22,1
3211,Prime,Semi-Urban,121043,770,SME Working Capital,73729,12,Partner,3,0
3212,Prime,Rural,63749,739,BNPL,631761,48,Partner,4,0
3213,Near Prime,Urban,100504,611,Personal Loan,175491,6,App,12,0
3214,Subprime,Semi-Urban,72195,597,BNPL,699068,24,Partner,13,0
3215,Prime,Rural,114345,568,SME Working Capital,313924,24,Direct,18,0
3216,Prime,Semi-Urban,16832,705,BNPL,536986,24,Direct,6,0
3217,Prime,Semi-Urban,167133,725,Personal Loan,454611,36,Partner,4,0
3218,Near Prime,Urban,151198,660,BNPL,493166,12,Partner,11,0
3219,Prime,Rural,78829,611,SME Working Capital,578167,48,Direct,11,0
3220,Prime,Rural,15620,734,SME Working Capital,105570,24,App,5,0
3221,Near Prime,Urban,119559,783,Personal Loan,572882,48,Direct,5,0
3222,Prime,Semi-Urban,98466,581,BNPL,201124,24,Partner,15,0
3223,Subprime,Rural,117141,766,SME Working Capital,210086,48,Direct,6,0
3224,Near Prime,Rural,177439,568,Personal Loan,146033,36,Partner,18,0
3225,Subprime,Urban,164704,688,Personal Loan,192762,24,Direct,9,0
3226,Subprime,Urban,116634,541,Personal Loan,158438,6,Direct,19,0
3227,Near Prime,Semi-Urban,95571,654,Personal Loan,625423,36,App,10,0
3228,Prime,Semi-Urban,192643,505,Personal Loan,460001,24,App,20,0
3229,Near Prime,Rural,170268,782,SME Working Capital,164347,48,App,6,0
3230,Near Prime,Semi-Urban,80183,827,Personal Loan,344150,48,Partner,5,0
3231,Prime,Rural,34621,688,Personal Loan,638520,48,Direct,7,0
3232,Subprime,Urban,44320,664,BNPL,172965,6,App,8,0
3233,Near Prime,Urban,50338,659,BNPL,78435,6,Partner,8,0
3234,Subprime,Rural,117590,732,Personal Loan,168818,6,Partner,3,0
3235,Near Prime,Rural,80842,777,BNPL,162286,12,App,6,0
3236,Subprime,Rural,15106,721,SME Working Capital,202074,12,Partner,10,0
3237,Subprime,Semi-Urban,171767,715,BNPL,481181,36,Partner,2,0
3238,Near Prime,Rural,42379,787,Personal Loan,467526,48,Direct,5,0
3239,Subprime,Urban,171587,645,SME Working Capital,205147,24,App,10,0
3240,Near Prime,Semi-Urban,15951,740,BNPL,7937,6,Partner,4,0
3241,Near Prime,Urban,118232,839,BNPL,386166,24,Direct,4,0
3242,Subprime,Urban,51607,777,BNPL,427358,12,Direct,3,0
3243,Near Prime,Rural,137279,636,BNPL,466834,36,Direct,13,0
3244,Near Prime,Urban,145124,779,SME Working Capital,638251,36,Direct,8,0
3245,Subprime,Rural,191576,641,BNPL,146916,12,Partner,9,0
3246,Near Prime,Rural,168246,763,SME Working Capital,53287,36,Direct,4,0
3247,Prime,Semi-Urban,98409,828,SME Working Capital,573850,6,App,6,0
3248,Near Prime,Rural,175877,814,Personal Loan,448492,24,Partner,3,0
3249,Near Prime,Urban,86534,746,SME Working Capital,117475,12,Partner,8,0
3250,Near Prime,Semi-Urban,175222,792,Personal Loan,609241,6,Partner,6,0
3251,Subprime,Urban,47011,526,Personal Loan,70470,12,Partner,24,1
3252,Near Prime,Urban,92173,681,BNPL,124503,12,Direct,9,0
3253,Subprime,Urban,191922,745,BNPL,497476,24,App,5,0
3254,Near Prime,Rural,128412,689,BNPL,398738,48,Direct,3,0
3255,Subprime,Urban,67455,737,Personal Loan,631762,48,Partner,8,0
3256,Near Prime,Rural,49771,500,SME Working Capital,109739,24,Partner,23,1
3257,Prime,Semi-Urban,79681,614,BNPL,688135,36,Direct,18,0
3258,Near Prime,Urban,137626,644,BNPL,573258,36,Direct,13,0
3259,Subprime,Rural,165171,656,Personal Loan,38304,24,Direct,11,0
3260,Subprime,Semi-Urban,121542,663,Personal Loan,183378,12,App,7,0
3261,Near Prime,Rural,78732,822,BNPL,5859,36,Direct,5,0
3262,Near Prime,Rural,98671,769,SME Working Capital,394416,6,Direct,5,0
3263,Prime,Urban,18147,687,SME Working Capital,528685,12,Partner,4,0
3264,Prime,Semi-Urban,148857,626,BNPL,556520,36,App,8,0
3265,Near Prime,Semi-Urban,137234,827,Personal Loan,9888,48,App,6,0
3266,Near Prime,Semi-Urban,172579,553,Personal Loan,566499,24,App,19,0
3267,Subprime,Urban,189772,705,Personal Loan,232367,24,Direct,9,0
3268,Near Prime,Urban,168507,555,SME Working Capital,530367,48,Partner,19,0
3269,Near Prime,Semi-Urban,171712,836,Personal Loan,299572,36,Direct,4,0
3270,Near Prime,Rural,40475,848,Personal Loan,525386,24,Partner,7,0
3271,Prime,Urban,43851,840,Personal Loan,688294,24,Direct,8,0
3272,Prime,Semi-Urban,37993,573,SME Working Capital,339529,6,App,18,0
3273,Near Prime,Semi-Urban,192746,718,Personal Loan,194164,12,App,7,0
3274,Near Prime,Semi-Urban,152154,546,BNPL,65723,24,Direct,24,1
3275,Subprime,Rural,36533,581,Personal Loan,33002,6,Partner,15,0
3276,Near Prime,Semi-Urban,101544,841,SME Working Capital,167324,48,App,2,0
3277,Near Prime,Urban,188930,839,Personal Loan,358245,48,App,4,0
3278,Near Prime,Rural,121245,799,BNPL,349239,36,Direct,3,0
3279,Near Prime,Urban,193093,638,Personal Loan,471057,12,App,12,0
3280,Prime,Semi-Urban,147514,759,Personal Loan,519561,12,App,2,0
3281,Subprime,Urban,28002,507,BNPL,275081,24,Partner,22,1
3282,Near Prime,Urban,16296,502,SME Working Capital,517454,6,Direct,28,1
3283,Near Prime,Urban,86472,738,Personal Loan,676923,24,App,6,0
3284,Prime,Rural,15345,754,Personal Loan,602263,6,Direct,8,0
3285,Subprime,Semi-Urban,21823,771,BNPL,647894,36,Direct,3,0
3286,Near Prime,Urban,35251,626,Personal Loan,97496,24,Direct,8,0
3287,Prime,Rural,42670,638,SME Working Capital,681754,36,Partner,10,0
3288,Near Prime,Semi-Urban,194962,515,BNPL,109571,6,Direct,23,1
3289,Prime,Semi-Urban,163702,752,BNPL,487018,24,Direct,2,0
3290,Prime,Semi-Urban,189486,834,SME Working Capital,176011,36,Partner,5,0
3291,Near Prime,Semi-Urban,137038,804,SME Working Capital,414606,36,App,3,0
3292,Near Prime,Urban,35896,689,Personal Loan,102351,12,App,6,0
3293,Near Prime,Semi-Urban,54904,819,Personal Loan,50996,12,App,8,0
3294,Prime,Semi-Urban,31040,516,SME Working Capital,518054,36,Direct,22,1
3295,Prime,Rural,16772,664,Personal Loan,476519,24,App,9,0
3296,Prime,Rural,153332,714,SME Working Capital,448146,24,Direct,3,0
3297,Prime,Semi-Urban,120131,806,Personal Loan,311548,48,App,6,0
3298,Prime,Urban,180764,706,BNPL,385142,12,Direct,3,0
3299,Near Prime,Urban,157827,698,SME Working Capital,126741,48,Direct,2,0
3300,Near Prime,Semi-Urban,53805,531,BNPL,287798,24,App,21,1
3301,Near Prime,Urban,22738,578,SME Working Capital,171256,48,Partner,15,0
3302,Near Prime,Rural,69450,644,BNPL,199397,6,Partner,10,0
3303,Prime,Rural,114736,823,BNPL,50275,12,Partner,5,0
3304,Subprime,Rural,73949,694,SME Working Capital,680229,24,Partner,4,0
3305,Near Prime,Semi-Urban,110149,789,BNPL,422134,24,Partner,6,0
3306,Prime,Rural,118320,831,SME Working Capital,279151,48,App,10,0
